time,open,high,low,close,volume,vw
2020-03-09 00:00:00-04:00,40.42,44.2,40.33,40.53,262249380,41.85
2020-03-10 00:00:00-04:00,43.96,44.53,40.53,43.02,238394790,42.52
2020-03-11 00:00:00-04:00,42.68,43.57,40.87,42.28,204016455,42.3
2020-03-12 00:00:00-04:00,38.73,39.63,36.42,37.37,290883645,37.67
2020-03-13 00:00:00-04:00,39.67,40.5,33.47,36.44,343497420,35.94
2020-03-16 00:00:00-04:00,31.3,32.99,29.48,29.67,314115780,31.0
2020-03-17 00:00:00-04:00,29.33,31.46,26.4,28.68,365108700,28.62
2020-03-18 00:00:00-04:00,25.93,26.99,23.37,24.08,361983225,24.99
2020-03-19 00:00:00-04:00,24.98,30.13,23.9,28.51,457924380,27.65
2020-03-20 00:00:00-04:00,29.21,31.8,28.39,28.5,431469390,29.66
2020-03-23 00:00:00-04:00,28.91,29.47,27.37,28.95,250881870,28.49
2020-03-24 00:00:00-04:00,31.82,34.25,31.6,33.67,348496755,33.15
2020-03-25 00:00:00-04:00,36.35,37.13,34.07,35.95,323410785,35.96
2020-03-26 00:00:00-04:00,36.49,37.33,34.15,35.21,264886005,35.55
2020-03-27 00:00:00-04:00,33.67,35.05,32.94,34.29,218453670,33.86
2020-03-30 00:00:00-04:00,34.02,34.44,32.75,33.48,183195690,33.65
2020-03-31 00:00:00-04:00,33.42,36.2,33.13,34.93,279879090,35.06
2020-04-01 00:00:00-04:00,33.6,34.26,31.67,32.1,203590125,32.98
2020-04-02 00:00:00-04:00,32.07,32.95,29.76,30.3,300619215,31.21
2020-04-03 00:00:00-04:00,33.97,34.37,31.23,32.0,343087410,32.49
2020-04-06 00:00:00-04:00,34.08,34.73,33.2,34.42,228852855,34.01
2020-04-07 00:00:00-04:00,36.33,37.67,35.49,36.36,273023055,36.61
2020-04-08 00:00:00-04:00,36.95,37.15,35.56,36.59,191995335,36.42
2020-04-09 00:00:00-04:00,37.47,38.35,37.14,38.2,207888390,37.87
2020-04-13 00:00:00-04:00,39.34,43.47,38.7,43.4,340316640,41.32
2020-04-14 00:00:00-04:00,46.6,49.46,46.16,47.33,463498800,48.18
2020-04-15 00:00:00-04:00,49.47,50.21,47.33,48.66,357625515,48.83
2020-04-16 00:00:00-04:00,47.8,50.63,47.11,49.68,312341670,49.12
2020-04-17 00:00:00-04:00,51.49,51.66,49.84,50.26,200904600,50.59
2020-04-20 00:00:00-04:00,48.85,51.04,47.48,49.76,223647900,49.88
2020-04-21 00:00:00-04:00,48.67,50.22,44.92,45.78,305980170,47.22
2020-04-22 00:00:00-04:00,46.93,48.93,45.91,48.81,216191595,47.36
2020-04-23 00:00:00-04:00,48.51,48.93,46.88,47.04,200542155,48.05
2020-04-24 00:00:00-04:00,47.39,48.72,46.55,48.34,200016855,47.64
2020-04-27 00:00:00-04:00,49.17,53.3,49.0,53.25,312677760,52.25
2020-04-28 00:00:00-04:00,53.04,53.67,50.45,51.27,230968125,51.77
2020-04-29 00:00:00-04:00,52.68,53.55,52.21,53.37,246294795,52.91
2020-04-30 00:00:00-04:00,57.01,57.99,50.9,52.13,434146680,54.2
2020-05-01 00:00:00-04:00,50.33,51.52,45.54,46.75,489458790,47.97
2020-05-04 00:00:00-04:00,46.73,50.8,46.53,50.75,291466155,49.17
2020-05-05 00:00:00-04:00,52.65,53.26,50.81,51.21,258202230,51.91
2020-05-06 00:00:00-04:00,51.77,52.65,50.74,52.17,168626280,51.83
2020-05-07 00:00:00-04:00,51.81,53.09,51.49,52.0,174853785,52.2
2020-05-08 00:00:00-04:00,52.92,54.93,52.47,54.63,243781005,54.25
2020-05-11 00:00:00-04:00,52.7,54.93,52.33,54.09,252451545,53.88
2020-05-12 00:00:00-04:00,55.13,56.22,53.87,53.96,240886320,55.29
2020-05-13 00:00:00-04:00,54.72,55.07,50.89,52.73,288047670,52.89
2020-05-14 00:00:00-04:00,52.0,53.56,50.93,53.56,207378435,52.3
2020-05-15 00:00:00-04:00,52.69,53.67,52.44,53.28,159070560,53.19
2020-05-18 00:00:00-04:00,55.19,55.65,53.59,54.24,179599995,54.45
2020-05-19 00:00:00-04:00,54.34,54.8,53.74,53.87,145612815,54.31
2020-05-20 00:00:00-04:00,54.7,55.07,54.12,54.37,111172860,54.5
2020-05-21 00:00:00-04:00,54.4,55.5,53.07,55.17,185850180,54.33
2020-05-22 00:00:00-04:00,54.81,55.45,54.13,54.46,151240830,54.81
2020-05-26 00:00:00-04:00,55.63,55.64,54.38,54.59,124240515,54.83
2020-05-27 00:00:00-04:00,54.72,55.18,52.33,54.68,174789510,53.87
2020-05-28 00:00:00-04:00,54.23,54.98,53.45,53.72,110786730,54.32
2020-05-29 00:00:00-04:00,53.92,55.67,53.61,55.67,186425580,54.76
2020-06-01 00:00:00-04:00,57.2,59.93,56.94,59.87,228732210,58.63
2020-06-02 00:00:00-04:00,59.65,60.58,58.07,58.77,205749780,59.31
2020-06-03 00:00:00-04:00,59.21,59.86,58.67,58.86,121276950,59.21
2020-06-04 00:00:00-04:00,59.33,59.72,57.23,57.63,134880030,58.62
2020-06-05 00:00:00-04:00,58.52,59.1,57.75,59.04,119215260,58.52
2020-06-08 00:00:00-04:00,61.27,63.33,60.61,63.33,216049260,62.0
2020-06-09 00:00:00-04:00,62.67,63.63,61.6,62.71,172891125,62.81
2020-06-10 00:00:00-04:00,66.13,68.5,65.5,68.34,281518140,67.12
2020-06-11 00:00:00-04:00,66.01,67.93,64.8,64.86,242846745,66.11
2020-06-12 00:00:00-04:00,65.33,65.87,60.84,62.35,254009610,63.03
2020-06-15 00:00:00-04:00,61.19,66.59,60.57,66.06,239343015,64.11
2020-06-16 00:00:00-04:00,67.46,67.53,64.16,65.48,212937585,65.79
2020-06-17 00:00:00-04:00,65.85,67.0,65.5,66.12,150006165,66.26
2020-06-18 00:00:00-04:00,66.87,67.95,66.3,66.93,148245345,66.96
2020-06-19 00:00:00-04:00,67.52,67.73,66.09,66.73,135846780,66.82
2020-06-22 00:00:00-04:00,66.66,67.26,66.0,66.29,97438365,66.56
2020-06-23 00:00:00-04:00,66.59,67.47,66.27,66.79,97685715,66.87
2020-06-24 00:00:00-04:00,66.27,66.73,63.54,64.06,165997665,64.68
2020-06-25 00:00:00-04:00,63.62,65.73,62.48,65.73,141610050,64.3
2020-06-26 00:00:00-04:00,66.32,66.33,63.66,63.98,139880655,64.63
2020-06-29 00:00:00-04:00,64.6,67.33,63.23,67.29,136926870,65.7
2020-06-30 00:00:00-04:00,67.1,72.51,66.92,71.99,259963620,70.87
2020-07-01 00:00:00-04:00,72.2,75.69,72.03,74.64,202247955,74.5
2020-07-02 00:00:00-04:00,81.43,81.87,79.04,80.58,262403430,80.47
2020-07-06 00:00:00-04:00,85.11,91.85,84.4,91.44,312477885,88.06
2020-07-07 00:00:00-04:00,93.67,95.3,89.11,92.66,325114125,92.71
2020-07-08 00:00:00-04:00,93.67,94.48,87.42,91.06,247206570,91.71
2020-07-09 00:00:00-04:00,93.13,93.9,90.09,92.95,178059540,92.17
2020-07-10 00:00:00-04:00,93.07,103.26,91.73,102.98,351469740,97.91
2020-07-13 00:00:00-04:00,110.6,119.67,98.07,99.8,589434480,111.21
2020-07-14 00:00:00-04:00,103.73,106.0,95.4,101.12,354950175,101.12
2020-07-15 00:00:00-04:00,102.87,103.33,97.13,103.07,247836735,100.29
2020-07-16 00:00:00-04:00,98.48,102.11,97.73,100.04,216967965,99.94
2020-07-17 00:00:00-04:00,100.9,102.5,99.33,100.06,141448980,100.52
2020-07-20 00:00:00-04:00,101.27,110.0,99.2,109.53,259434150,105.08
2020-07-21 00:00:00-04:00,109.33,111.67,103.87,104.56,245596065,107.38
2020-07-22 00:00:00-04:00,106.6,108.43,104.13,106.16,214532610,106.19
2020-07-23 00:00:00-04:00,111.93,112.6,98.72,100.87,367905630,104.49
2020-07-24 00:00:00-04:00,94.4,97.67,91.1,94.47,293078535,94.88
2020-07-27 00:00:00-04:00,95.67,103.2,94.2,102.64,245877270,98.64
2020-07-28 00:00:00-04:00,100.27,104.31,98.29,98.43,239048475,101.08
2020-07-29 00:00:00-04:00,100.07,102.32,99.13,99.94,142881885,100.7
2020-07-30 00:00:00-04:00,99.2,100.88,98.07,99.17,115343190,99.5
2020-07-31 00:00:00-04:00,101.0,101.14,94.73,95.38,185876580,97.01
2020-08-03 00:00:00-04:00,96.61,100.65,96.29,99.0,134123880,99.0
2020-08-04 00:00:00-04:00,99.67,101.83,97.47,99.13,127530840,99.27
2020-08-05 00:00:00-04:00,99.53,99.99,97.89,99.0,75816960,99.0
2020-08-06 00:00:00-04:00,99.39,101.15,98.48,99.31,91416135,99.61
2020-08-07 00:00:00-04:00,99.97,99.98,94.33,96.85,134964900,96.82
2020-08-10 00:00:00-04:00,96.53,97.17,92.39,94.57,114991035,94.69
2020-08-11 00:00:00-04:00,93.07,94.67,91.0,91.63,131116830,92.92
2020-08-12 00:00:00-04:00,98.0,105.67,95.67,103.65,332610555,101.14
2020-08-13 00:00:00-04:00,107.4,110.08,104.48,108.07,308936595,108.01
2020-08-14 00:00:00-04:00,111.0,111.25,108.44,110.05,190684785,109.83
2020-08-17 00:00:00-04:00,111.8,123.06,111.52,122.38,307347300,118.44
2020-08-18 00:00:00-04:00,126.6,128.26,123.01,125.81,250146660,126.07
2020-08-19 00:00:00-04:00,124.33,127.4,122.75,125.24,185337960,125.69
2020-08-20 00:00:00-04:00,124.05,134.8,123.8,133.46,310998780,131.36
2020-08-21 00:00:00-04:00,136.32,139.7,135.0,136.67,324755895,137.68
2020-08-24 00:00:00-04:00,141.75,141.93,128.5,134.28,303627690,134.98
2020-08-25 00:00:00-04:00,131.66,135.2,131.2,134.89,162816675,133.29
2020-08-26 00:00:00-04:00,137.33,144.4,136.91,143.54,215967555,141.47
2020-08-27 00:00:00-04:00,145.36,153.04,142.83,149.25,357447015,148.36
2020-08-28 00:00:00-04:00,153.01,154.57,145.77,147.56,303575115,149.95
2020-08-31 00:00:00-04:00,148.2,166.71,146.7,166.11,360845211,159.55
2020-09-01 00:00:00-04:00,167.38,167.5,156.84,158.35,275101296,161.66
2020-09-02 00:00:00-04:00,159.66,159.68,135.04,149.12,293203098,147.52
2020-09-03 00:00:00-04:00,135.74,143.93,134.0,135.67,266728320,137.7
2020-09-04 00:00:00-04:00,134.27,142.67,124.01,139.44,330238983,134.26
2020-09-08 00:00:00-04:00,118.67,122.91,109.96,110.07,351326613,116.11
2020-09-09 00:00:00-04:00,118.87,123.0,113.84,122.09,243207534,118.56
2020-09-10 00:00:00-04:00,128.74,133.0,120.19,123.78,257534352,127.36
2020-09-11 00:00:00-04:00,127.31,127.5,120.17,124.24,183293904,123.29
2020-09-14 00:00:00-04:00,126.98,140.0,124.43,139.87,251517879,133.59
2020-09-15 00:00:00-04:00,145.52,153.98,143.57,149.92,294773115,148.49
2020-09-16 00:00:00-04:00,146.62,152.6,145.1,147.25,220554324,148.96
2020-09-17 00:00:00-04:00,138.53,145.93,136.0,141.14,232721922,141.84
2020-09-18 00:00:00-04:00,149.31,150.33,142.93,147.38,268597461,147.32
2020-09-21 00:00:00-04:00,151.04,151.89,135.69,149.8,331671663,146.64
2020-09-22 00:00:00-04:00,143.2,145.92,139.2,141.41,240916461,142.41
2020-09-23 00:00:00-04:00,135.05,137.38,125.29,126.79,289517829,130.63
2020-09-24 00:00:00-04:00,121.27,133.17,117.1,129.26,292109406,127.88
2020-09-25 00:00:00-04:00,131.16,136.24,130.43,135.78,203944329,134.24
2020-09-28 00:00:00-04:00,141.54,142.69,138.52,140.4,151473936,140.18
2020-09-29 00:00:00-04:00,138.67,142.83,137.2,139.69,153262071,140.28
2020-09-30 00:00:00-04:00,140.44,144.64,140.16,143.0,147996582,142.98
2020-10-01 00:00:00-04:00,146.92,149.63,144.81,149.39,155110530,147.44
2020-10-02 00:00:00-04:00,140.46,146.38,138.33,138.36,216510579,142.03
2020-10-05 00:00:00-04:00,141.12,144.55,139.78,141.89,136498746,141.85
2020-10-06 00:00:00-04:00,141.26,142.93,135.35,137.99,149598681,139.36
2020-10-07 00:00:00-04:00,139.96,143.3,137.95,141.77,130905984,141.07
2020-10-08 00:00:00-04:00,146.15,146.33,141.77,141.97,122778483,144.1
2020-10-09 00:00:00-04:00,143.38,144.86,142.15,144.65,88652325,143.95
2020-10-12 00:00:00-04:00,147.33,149.58,146.19,147.43,118805967,147.74
2020-10-13 00:00:00-04:00,147.78,149.63,145.53,148.88,105205452,148.16
2020-10-14 00:00:00-04:00,149.93,155.3,149.12,153.77,145887846,153.21
2020-10-15 00:00:00-04:00,150.1,152.19,147.5,149.63,108653628,149.6
2020-10-16 00:00:00-04:00,151.48,151.98,146.28,146.56,99729321,149.31
2020-10-19 00:00:00-04:00,148.75,149.0,142.96,143.61,110610699,145.97
2020-10-20 00:00:00-04:00,143.92,143.92,139.68,140.65,96731568,141.32
2020-10-21 00:00:00-04:00,140.9,144.32,140.42,140.88,99738483,142.27
2020-10-22 00:00:00-04:00,147.31,148.41,141.5,141.93,122069814,143.92
2020-10-23 00:00:00-04:00,140.61,140.96,135.79,140.21,102489165,138.25
2020-10-26 00:00:00-04:00,137.21,141.92,136.67,140.09,86668500,139.12
2020-10-27 00:00:00-04:00,141.25,143.5,140.03,141.56,69651390,141.66
2020-10-28 00:00:00-04:00,138.77,139.53,135.33,135.34,78048942,136.96
2020-10-29 00:00:00-04:00,136.65,139.35,135.49,136.94,69713745,137.46
2020-10-30 00:00:00-04:00,135.63,135.86,126.37,129.35,130265487,129.76
2020-11-02 00:00:00-05:00,131.33,135.66,130.77,133.5,89687922,132.9
2020-11-03 00:00:00-05:00,136.58,142.59,135.56,141.3,104888661,140.27
2020-11-04 00:00:00-05:00,143.54,145.13,139.03,140.28,98579301,141.14
2020-11-05 00:00:00-05:00,142.77,146.67,141.33,146.03,87029973,144.47
2020-11-06 00:00:00-05:00,145.37,145.52,141.43,143.32,66620718,143.2
2020-11-09 00:00:00-05:00,146.5,150.83,140.33,140.42,107148465,145.96
2020-11-10 00:00:00-05:00,140.03,140.03,132.01,136.79,92326746,136.05
2020-11-11 00:00:00-05:00,138.82,139.57,136.86,139.04,53655825,138.51
2020-11-12 00:00:00-05:00,138.35,141.0,136.51,137.25,61015395,138.45
2020-11-13 00:00:00-05:00,136.95,137.51,133.89,136.17,60421122,135.38
2020-11-16 00:00:00-05:00,136.31,137.48,134.7,136.03,82082211,135.92
2020-11-17 00:00:00-05:00,153.39,154.0,144.34,147.2,187180674,148.91
2020-11-18 00:00:00-05:00,149.45,165.33,147.83,162.21,236695851,158.56
2020-11-19 00:00:00-05:00,164.0,169.54,162.52,166.42,191438103,166.66
2020-11-20 00:00:00-05:00,166.0,167.5,163.02,163.2,101390073,164.77
2020-11-23 00:00:00-05:00,167.83,175.33,167.26,173.83,153318945,173.12
2020-11-24 00:00:00-05:00,180.13,186.66,175.4,185.13,164244573,182.13
2020-11-25 00:00:00-05:00,183.35,191.33,181.79,191.33,150174552,187.42
2020-11-27 00:00:00-05:00,193.72,199.59,192.82,195.25,114752052,197.01
2020-11-30 00:00:00-05:00,200.74,202.6,184.84,189.2,193239687,193.61
2020-12-01 00:00:00-05:00,199.2,199.28,190.68,194.92,123431850,194.55
2020-12-02 00:00:00-05:00,185.48,190.51,180.4,189.61,146207538,187.04
2020-12-03 00:00:00-05:00,196.67,199.66,194.14,197.79,129977787,197.23
2020-12-04 00:00:00-05:00,197.0,199.68,195.17,199.68,89343066,197.8
2020-12-07 00:00:00-05:00,201.64,216.26,201.02,213.92,172131723,210.4
2020-12-08 00:00:00-05:00,208.5,217.09,206.17,216.63,195979056,212.14
2020-12-09 00:00:00-05:00,217.9,218.11,196.0,201.49,216478953,206.98
2020-12-10 00:00:00-05:00,191.46,209.25,188.78,209.02,204633981,202.97
2020-12-11 00:00:00-05:00,205.0,208.0,198.93,203.33,142368630,203.5
2020-12-14 00:00:00-05:00,206.33,214.25,203.4,213.28,158906460,211.02
2020-12-15 00:00:00-05:00,214.43,215.63,207.93,211.08,138470955,211.99
2020-12-16 00:00:00-05:00,209.41,210.83,201.67,207.59,129490401,206.64
2020-12-17 00:00:00-05:00,209.4,219.61,206.5,218.53,172296597,214.09
2020-12-18 00:00:00-05:00,222.97,231.67,209.51,219.45,900702078,228.28
2020-12-21 00:00:00-05:00,222.08,222.83,215.36,216.62,178525866,219.55
2020-12-22 00:00:00-05:00,216.0,216.63,204.74,213.45,160024047,210.59
2020-12-23 00:00:00-05:00,210.73,217.17,207.52,215.33,101727735,214.06
2020-12-24 00:00:00-05:00,214.33,222.03,213.67,220.59,70210545,219.51
2020-12-28 00:00:00-05:00,224.84,227.13,220.27,221.23,100500378,223.2
2020-12-29 00:00:00-05:00,220.33,223.3,218.33,222.0,70458225,220.89
2020-12-30 00:00:00-05:00,224.0,232.2,222.79,231.59,130102524,228.12
2020-12-31 00:00:00-05:00,233.33,239.57,230.37,235.22,151096539,235.87
2021-01-04 00:00:00-05:00,239.82,248.16,239.06,243.26,150042915,243.77
2021-01-05 00:00:00-05:00,241.22,246.95,239.73,245.04,98948130,244.39
2021-01-06 00:00:00-05:00,252.83,258.0,249.7,251.99,136795821,254.1
2021-01-07 00:00:00-05:00,259.21,272.33,258.4,272.01,157288296,266.61
2021-01-08 00:00:00-05:00,285.33,294.83,279.46,293.34,226897041,288.98
2021-01-11 00:00:00-05:00,283.13,284.81,267.87,270.4,182612130,277.14
2021-01-12 00:00:00-05:00,277.0,289.33,275.78,283.15,142429497,284.62
2021-01-13 00:00:00-05:00,284.25,286.82,277.33,284.8,102964938,282.33
2021-01-14 00:00:00-05:00,281.13,287.67,279.58,281.67,95722113,283.87
2021-01-15 00:00:00-05:00,284.0,286.63,273.03,275.39,120161409,279.28
2021-01-19 00:00:00-05:00,279.27,283.33,277.67,281.52,78518577,280.26
2021-01-20 00:00:00-05:00,286.25,286.5,279.09,283.48,78603858,283.16
2021-01-21 00:00:00-05:00,285.0,285.24,280.47,281.66,63757650,282.37
2021-01-22 00:00:00-05:00,278.1,282.67,276.21,282.21,61870929,279.52
2021-01-25 00:00:00-05:00,285.0,300.13,279.61,293.6,126060498,291.11
2021-01-26 00:00:00-05:00,297.13,298.63,290.53,294.36,71004189,295.25
2021-01-27 00:00:00-05:00,290.12,297.17,286.22,288.05,85442757,291.6
2021-01-28 00:00:00-05:00,273.33,282.67,267.0,278.48,81886014,277.2
2021-01-29 00:00:00-05:00,276.67,280.8,260.03,264.51,106519932,268.35
2021-02-01 00:00:00-05:00,271.43,280.67,265.19,279.94,78524289,274.62
2021-02-02 00:00:00-05:00,281.56,293.5,280.73,290.93,74696652,290.05
2021-02-03 00:00:00-05:00,292.34,292.69,284.35,284.9,56161539,287.04
2021-02-04 00:00:00-05:00,285.0,285.5,277.81,283.33,48469806,281.5
2021-02-05 00:00:00-05:00,281.67,288.26,279.66,284.08,56617374,284.23
2021-02-08 00:00:00-05:00,289.89,292.59,284.92,287.81,62020392,288.51
2021-02-09 00:00:00-05:00,285.04,286.6,280.58,283.15,46377057,283.09
2021-02-10 00:00:00-05:00,281.21,281.61,266.67,268.27,110910213,271.51
2021-02-11 00:00:00-05:00,270.81,276.63,267.24,270.55,67321005,271.34
2021-02-12 00:00:00-05:00,267.09,272.44,261.78,272.04,72721203,267.05
2021-02-16 00:00:00-05:00,272.67,273.67,264.15,265.41,61075794,267.85
2021-02-17 00:00:00-05:00,259.7,266.61,254.0,266.05,79942704,260.48
2021-02-18 00:00:00-05:00,260.3,264.9,258.76,262.46,55115406,262.24
2021-02-19 00:00:00-05:00,265.0,265.6,259.12,260.43,58892166,261.95
2021-02-22 00:00:00-05:00,254.21,256.17,236.73,238.17,114095055,246.16
2021-02-23 00:00:00-05:00,220.71,237.87,206.33,232.95,203299341,224.91
2021-02-24 00:00:00-05:00,237.28,248.33,231.39,247.34,112435269,240.75
2021-02-25 00:00:00-05:00,242.05,245.74,223.53,227.41,119196621,233.93
2021-02-26 00:00:00-05:00,233.33,235.57,219.84,225.17,125577720,226.88
2021-03-01 00:00:00-05:00,230.04,290.67,228.35,239.48,84058389,235.71
2021-03-02 00:00:00-05:00,239.43,240.37,228.33,228.81,72915573,234.0
2021-03-03 00:00:00-05:00,229.33,233.57,217.24,217.73,92627601,225.24
2021-03-04 00:00:00-05:00,218.6,291.31,200.0,207.15,200166678,208.63
2021-03-05 00:00:00-05:00,208.69,209.28,179.83,199.32,270666402,194.49
2021-03-08 00:00:00-05:00,200.18,206.71,186.26,187.67,157687788,195.8
2021-03-09 00:00:00-05:00,202.73,226.03,198.4,224.53,205990521,215.53
2021-03-10 00:00:00-05:00,233.43,239.28,218.35,222.69,185246703,227.85
2021-03-11 00:00:00-05:00,233.13,234.17,225.73,233.2,111728685,230.87
2021-03-12 00:00:00-05:00,223.33,231.63,222.05,231.24,102408066,227.84
2021-03-15 00:00:00-04:00,231.37,237.73,228.01,235.98,89755212,234.12
2021-03-16 00:00:00-04:00,234.45,235.97,223.67,225.63,97693416,230.38
2021-03-17 00:00:00-04:00,218.96,234.58,217.0,233.94,124483935,226.79
2021-03-18 00:00:00-04:00,228.1,229.74,217.33,217.72,101655738,223.91
2021-03-19 00:00:00-04:00,215.24,219.08,208.21,218.29,137771364,215.41
2021-03-22 00:00:00-04:00,228.2,233.21,222.92,223.33,121487028,228.77
2021-03-23 00:00:00-04:00,225.26,225.93,219.17,220.72,93235341,222.7
2021-03-24 00:00:00-04:00,222.64,222.67,210.04,210.09,102815913,216.81
2021-03-25 00:00:00-04:00,204.33,215.17,203.17,213.46,119512104,210.08
2021-03-26 00:00:00-04:00,213.96,214.61,199.96,206.24,103461684,206.26
2021-03-29 00:00:00-04:00,205.21,205.49,198.67,203.76,87392358,202.34
2021-03-30 00:00:00-04:00,200.58,212.55,197.0,211.87,119580219,205.95
2021-03-31 00:00:00-04:00,215.54,224.0,213.7,222.64,102590193,219.92
2021-04-01 00:00:00-04:00,229.46,230.81,219.81,220.58,107411169,225.25
2021-04-05 00:00:00-04:00,235.9,236.05,228.23,230.35,128443149,232.27
2021-04-06 00:00:00-04:00,230.1,232.18,227.12,230.54,86049327,230.12
2021-04-07 00:00:00-04:00,229.0,230.46,222.61,223.66,79834539,226.75
2021-04-08 00:00:00-04:00,225.79,229.85,223.88,227.93,74146761,227.57
2021-04-09 00:00:00-04:00,225.92,226.99,223.14,225.67,65302071,225.11
2021-04-12 00:00:00-04:00,228.57,234.93,227.36,233.99,87921603,232.7
2021-04-13 00:00:00-04:00,237.57,254.33,236.89,254.11,134514858,247.42
2021-04-14 00:00:00-04:00,256.9,260.26,242.68,244.08,148156380,251.54
2021-04-15 00:00:00-04:00,247.7,247.9,240.44,246.28,84008202,244.16
2021-04-16 00:00:00-04:00,242.88,249.8,241.53,246.59,84654516,245.49
2021-04-19 00:00:00-04:00,239.87,241.8,230.6,238.21,119643924,236.09
2021-04-20 00:00:00-04:00,239.14,245.75,236.9,239.66,107250114,240.77
2021-04-21 00:00:00-04:00,234.92,248.28,232.67,248.04,94154184,241.19
2021-04-22 00:00:00-04:00,247.17,251.26,239.35,239.9,107836329,244.96
2021-04-23 00:00:00-04:00,239.93,245.79,238.49,243.13,88103118,243.0
2021-04-26 00:00:00-04:00,247.0,249.77,244.2,246.07,95389353,246.12
2021-04-27 00:00:00-04:00,239.26,241.33,234.45,234.91,89678208,236.99
2021-04-28 00:00:00-04:00,232.14,236.17,231.2,231.47,67616487,233.09
2021-04-29 00:00:00-04:00,233.17,234.08,222.83,225.67,87655629,226.95
2021-04-30 00:00:00-04:00,222.53,238.49,222.05,236.48,124250727,233.04
2021-05-03 00:00:00-04:00,234.6,235.33,226.83,228.3,82397046,230.05
2021-05-04 00:00:00-04:00,226.31,227.82,219.23,224.53,90978573,222.46
2021-05-05 00:00:00-04:00,227.02,228.43,222.45,223.65,66821628,224.87
2021-05-06 00:00:00-04:00,226.92,227.01,216.67,221.18,83830977,220.97
2021-05-07 00:00:00-04:00,221.93,230.0,220.07,224.12,71575446,224.11
