time,open,high,low,close,volume,vw
2020-02-25 00:00:00-05:00,420.1,421.73,397.53,400.36,1752598,404.898517
2020-02-26 00:00:00-05:00,401.5,410.52,399.34,400.9,1845412,403.402881
2020-02-27 00:00:00-05:00,393.52,399.01,384.33,384.6,2073913,390.39857
2020-02-28 00:00:00-05:00,369.86,373.82,360.34,369.87,3794518,367.320798
2020-03-02 00:00:00-05:00,371.35,383.1,360.57,381.35,3109500,372.962595
2020-03-03 00:00:00-05:00,384.84,396.9,376.59,377.4,2894944,381.904779
2020-03-04 00:00:00-05:00,385.42,402.96,383.185,402.03,2207878,396.217663
2020-03-05 00:00:00-05:00,393.92,397.85,382.22,384.7,2176738,387.290945
2020-03-06 00:00:00-05:00,372.09,384.95,368.4631,382.47,2338354,376.699664
2020-03-09 00:00:00-04:00,359.98,369.47,351.27,352.03,3334419,358.16482
2020-03-10 00:00:00-04:00,363.01,367.67,350.6,367.17,2658587,360.172599
2020-03-11 00:00:00-04:00,356.57,365.89,349.79,356.93,2110714,358.430133
2020-03-12 00:00:00-04:00,322.0,339.42,310.08,311.38,4096657,321.390317
2020-03-13 00:00:00-04:00,327.33,329.16,303.1,328.59,4127880,316.647945
2020-03-16 00:00:00-04:00,295.01,311.5615,285.0,287.94,2530308,295.705689
2020-03-17 00:00:00-04:00,293.0,319.47,287.15,318.83,2758290,304.883689
2020-03-18 00:00:00-04:00,296.92,339.23,296.04,333.41,3767015,319.960395
2020-03-19 00:00:00-04:00,333.41,334.1,311.205,314.2,3112966,317.086599
2020-03-20 00:00:00-04:00,314.2,315.84,288.21,291.22,3341818,299.448156
2020-03-23 00:00:00-04:00,285.0,287.06,266.11,276.8,3300649,276.338187
2020-03-24 00:00:00-04:00,289.06,294.99,280.241,288.91,3509549,288.885479
2020-03-25 00:00:00-04:00,300.0,329.82,293.61,319.67,3157975,315.456298
2020-03-26 00:00:00-04:00,324.15,352.1,324.0116,350.33,2896047,344.163278
2020-03-27 00:00:00-04:00,339.99,365.09,335.01,348.38,4376213,349.011952
2020-03-30 00:00:00-04:00,351.49,356.48,342.2794,348.85,1854033,348.314471
2020-03-31 00:00:00-04:00,344.81,346.9173,336.24,338.95,2558751,340.365468
2020-04-01 00:00:00-04:00,324.83,340.99,322.0101,338.52,2283658,334.056328
2020-04-02 00:00:00-04:00,335.25,354.0,334.545,353.96,2041827,348.186492
2020-04-03 00:00:00-04:00,352.0,355.84,349.61,350.5,2475766,351.253071
2020-04-06 00:00:00-04:00,362.0,369.95,361.91,367.95,3054371,367.395229
2020-04-07 00:00:00-04:00,380.5,381.9,354.05,355.28,2278798,365.972711
2020-04-08 00:00:00-04:00,361.37,372.65,358.59,361.41,1570823,364.491746
2020-04-09 00:00:00-04:00,370.0,376.325,363.52,371.0,1734090,371.438412
2020-04-13 00:00:00-04:00,370.95,373.9899,365.71,369.94,1365055,369.758294
2020-04-14 00:00:00-04:00,378.29,386.58,374.5509,380.03,1842923,380.075231
2020-04-15 00:00:00-04:00,376.75,376.75,367.36,374.38,1367264,373.117708
2020-04-16 00:00:00-04:00,373.61,381.295,372.5001,377.88,1958903,377.721893
2020-04-17 00:00:00-04:00,387.42,402.45,384.83,401.51,1985106,396.199242
2020-04-20 00:00:00-04:00,394.08,399.968,383.21,383.21,1590025,390.313257
2020-04-21 00:00:00-04:00,383.01,392.54,371.01,373.44,2173251,377.372446
2020-04-22 00:00:00-04:00,383.49,383.94,375.328,380.4,1293425,379.695906
2020-04-23 00:00:00-04:00,382.75,384.8671,376.185,376.73,1247210,379.635183
2020-04-24 00:00:00-04:00,378.72,384.057,372.9798,381.77,1112767,380.232022
2020-04-27 00:00:00-04:00,383.91,384.04,378.0,378.57,1575074,381.05124
2020-04-28 00:00:00-04:00,381.86,387.83,380.42,384.73,1375892,383.992021
2020-04-29 00:00:00-04:00,388.16,393.506,379.5,387.91,1621530,386.421131
2020-04-30 00:00:00-04:00,383.1,391.44,380.44,389.06,1518196,388.098533
2020-05-01 00:00:00-04:00,385.64,387.41,381.09,383.47,1012313,383.636826
2020-05-04 00:00:00-04:00,382.0,382.97,374.13,380.16,1203068,378.206797
2020-05-05 00:00:00-04:00,382.41,392.78,381.59,390.3,1337431,389.924879
2020-05-06 00:00:00-04:00,390.89,390.89,378.41,378.58,1148127,382.790784
2020-05-07 00:00:00-04:00,383.01,384.13,376.0,376.54,1570824,379.111876
2020-05-08 00:00:00-04:00,378.03,381.13,376.25,378.4,1248081,378.691426
2020-05-11 00:00:00-04:00,375.0,379.5,374.14,376.56,1396708,377.164206
2020-05-12 00:00:00-04:00,378.0,382.44,371.03,371.11,1538331,376.078949
2020-05-13 00:00:00-04:00,371.28,372.46,362.01,364.18,1381005,365.268426
2020-05-14 00:00:00-04:00,360.99,361.54,352.26,356.28,1920984,355.14651
2020-05-15 00:00:00-04:00,352.53,361.51,352.32,360.4,2453589,359.539083
2020-05-18 00:00:00-04:00,371.21,380.4921,366.02,377.54,2130134,375.175902
2020-05-19 00:00:00-04:00,378.0,382.46,371.24,371.48,1160290,376.660359
2020-05-20 00:00:00-04:00,372.44,374.0,362.11,362.51,2048074,365.726783
2020-05-21 00:00:00-04:00,362.69,370.025,362.6,368.82,1259479,367.449038
2020-05-22 00:00:00-04:00,369.86,370.1595,365.62,369.0,833940,368.44448
2020-05-26 00:00:00-04:00,376.95,376.95,370.57,372.2,1843644,373.343932
2020-05-27 00:00:00-04:00,376.78,397.12,376.575,397.12,2106062,390.934277
2020-05-28 00:00:00-04:00,401.46,404.2619,398.16,398.44,1598421,400.813933
2020-05-29 00:00:00-04:00,396.04,396.235,384.77,388.44,1893297,388.554868
2020-06-01 00:00:00-04:00,388.94,394.0,387.31,388.96,1182720,389.623743
2020-06-02 00:00:00-04:00,388.64,393.23,386.99,389.77,1595550,389.772917
2020-06-03 00:00:00-04:00,393.65,403.6,392.59,402.63,1502416,399.769605
2020-06-04 00:00:00-04:00,401.78,404.8697,399.0,403.67,1400508,402.313735
2020-06-05 00:00:00-04:00,410.0,416.0,406.45,410.75,1890488,411.243237
2020-06-08 00:00:00-04:00,415.0,417.62,411.745,414.3,1436248,414.597497
2020-06-09 00:00:00-04:00,410.53,411.94,407.0,408.56,1297043,409.134959
2020-06-10 00:00:00-04:00,406.5,409.095,403.4503,403.77,1286856,405.657374
2020-06-11 00:00:00-04:00,391.5,397.31,383.57,383.88,1874143,388.987367
2020-06-12 00:00:00-04:00,393.33,394.425,376.47,381.87,1898278,383.415574
2020-06-15 00:00:00-04:00,373.28,377.1525,367.5501,373.28,2408751,372.441084
2020-06-16 00:00:00-04:00,386.56,391.79,379.58,382.77,2158358,384.450603
2020-06-17 00:00:00-04:00,382.5,386.235,376.92,382.11,1692611,382.530759
2020-06-18 00:00:00-04:00,379.68,381.32,376.07,378.39,1799478,378.612453
2020-06-19 00:00:00-04:00,383.36,383.59,372.0,372.2,6647582,373.340426
2020-06-22 00:00:00-04:00,372.27,376.84,370.44,375.96,1531676,374.611269
2020-06-23 00:00:00-04:00,378.2,378.78,371.0375,371.7,1592416,372.591013
2020-06-24 00:00:00-04:00,370.9,371.23,358.32,359.82,2555708,361.660017
2020-06-25 00:00:00-04:00,358.02,363.31,353.33,362.82,1493706,359.667379
2020-06-26 00:00:00-04:00,359.56,367.42,355.01,356.76,2416321,358.004236
2020-06-29 00:00:00-04:00,360.0,367.5,359.49,367.5,1168030,365.673458
2020-06-30 00:00:00-04:00,365.35,367.25,362.41,364.92,1757377,364.588765
2020-07-01 00:00:00-04:00,366.34,368.29,360.31,360.42,1519319,362.872532
2020-07-02 00:00:00-04:00,363.53,366.0699,360.69,362.0,1596126,362.742778
2020-07-06 00:00:00-04:00,366.48,367.115,360.84,362.59,1344176,362.933999
2020-07-07 00:00:00-04:00,362.59,362.9225,352.78,353.27,1514564,356.415178
2020-07-08 00:00:00-04:00,353.5,357.3,348.63,350.23,2162487,350.98714
2020-07-09 00:00:00-04:00,348.0,349.485,339.18,339.96,2017924,341.715973
2020-07-10 00:00:00-04:00,342.33,349.33,341.66,349.25,1591976,347.161159
2020-07-13 00:00:00-04:00,353.6,357.02,348.6006,353.06,2169255,353.452214
2020-07-14 00:00:00-04:00,349.0,355.92,349.0,355.66,1754725,352.973261
2020-07-15 00:00:00-04:00,361.64,365.58,360.56,364.56,1853003,363.924315
2020-07-16 00:00:00-04:00,362.3,365.94,359.02,365.88,1017520,364.135493
2020-07-17 00:00:00-04:00,366.3,369.0,362.85,368.5,1286300,367.244015
2020-07-20 00:00:00-04:00,369.0,369.0,362.427,365.53,1584658,366.10376
2020-07-21 00:00:00-04:00,377.98,378.9,370.58,375.12,2116339,374.932047
2020-07-22 00:00:00-04:00,376.71,394.67,375.6159,394.08,2366358,389.04002
2020-07-23 00:00:00-04:00,393.77,394.15,385.71,387.62,1556304,389.754158
2020-07-24 00:00:00-04:00,388.0,393.49,383.61,386.21,1443820,386.822654
2020-07-27 00:00:00-04:00,384.73,385.99,380.11,382.09,1104505,381.943302
2020-07-28 00:00:00-04:00,382.1,390.21,382.0,386.66,1196602,387.665999
2020-07-29 00:00:00-04:00,389.56,390.4701,384.63,387.3,1406757,387.431978
2020-07-30 00:00:00-04:00,382.71,385.844,380.86,381.72,1043490,382.924416
2020-07-31 00:00:00-04:00,380.55,381.37,373.675,378.97,1273178,377.698634
2020-08-03 00:00:00-04:00,376.84,378.41,371.44,377.1,986473,376.508011
2020-08-04 00:00:00-04:00,378.82,380.8424,376.29,377.99,997834,378.137698
2020-08-05 00:00:00-04:00,380.0,384.87,378.27,383.5,1082125,382.722421
2020-08-06 00:00:00-04:00,381.78,383.19,378.09,379.74,745769,379.852258
2020-08-07 00:00:00-04:00,380.01,386.66,378.76,385.62,992542,384.097646
2020-08-10 00:00:00-04:00,386.02,391.11,385.96,389.26,914492,389.076372
2020-08-11 00:00:00-04:00,391.51,399.49,391.33,391.96,1369230,395.172681
2020-08-12 00:00:00-04:00,394.02,396.52,391.29,392.44,955267,393.295572
2020-08-13 00:00:00-04:00,390.57,394.05,387.0,389.24,1160656,390.066338
2020-08-14 00:00:00-04:00,388.64,394.2,388.02,391.42,711501,391.466216
2020-08-17 00:00:00-04:00,393.98,395.19,387.73,388.96,1007793,389.811719
2020-08-18 00:00:00-04:00,389.17,391.91,388.3434,390.26,922934,390.09806
2020-08-19 00:00:00-04:00,390.08,391.97,388.84,390.05,865565,390.26744
2020-08-20 00:00:00-04:00,388.28,389.2,383.577,387.88,1342187,386.685012
2020-08-21 00:00:00-04:00,387.71,390.79,386.8596,389.57,1332788,389.167391
2020-08-24 00:00:00-04:00,390.83,395.57,389.9,395.04,1123337,393.958207
2020-08-25 00:00:00-04:00,395.72,402.375,392.4,394.84,1056445,395.033294
2020-08-26 00:00:00-04:00,393.0,397.66,390.56,395.44,998200,394.838188
2020-08-27 00:00:00-04:00,396.84,400.085,394.88,395.02,818053,395.985559
2020-08-28 00:00:00-04:00,395.51,396.0,391.73,395.59,802939,394.303526
2020-08-31 00:00:00-04:00,392.17,395.0,388.47,390.26,1236077,390.359493
2020-09-01 00:00:00-04:00,387.82,389.185,385.0,386.81,969792,386.845902
2020-09-02 00:00:00-04:00,385.15,398.9,384.11,398.07,1312218,394.530604
2020-09-03 00:00:00-04:00,399.5,401.8755,383.38,386.29,1718034,388.639285
2020-09-04 00:00:00-04:00,388.51,391.55,379.58,385.02,1026503,385.150145
2020-09-08 00:00:00-04:00,383.99,385.285,378.36,380.23,1186615,381.178265
2020-09-09 00:00:00-04:00,382.69,389.42,381.0101,385.24,1484141,385.37128
2020-09-10 00:00:00-04:00,386.02,388.5323,378.33,379.11,797605,381.307854
2020-09-11 00:00:00-04:00,381.47,390.4999,380.75,389.45,1023523,387.880029
2020-09-14 00:00:00-04:00,393.37,396.67,391.62,393.75,1083606,394.135207
2020-09-15 00:00:00-04:00,395.65,396.0,386.89,392.55,1079442,392.126789
2020-09-16 00:00:00-04:00,391.11,399.6,390.93,395.58,1311932,395.838607
2020-09-17 00:00:00-04:00,392.0,398.55,389.54,395.94,1067431,395.998735
2020-09-18 00:00:00-04:00,394.15,399.0,394.15,395.14,3860404,395.384583
2020-09-21 00:00:00-04:00,388.5,389.8658,377.23,379.61,1591738,380.124474
2020-09-22 00:00:00-04:00,381.88,392.48,381.3443,388.42,1503904,387.916546
2020-09-23 00:00:00-04:00,389.23,394.4271,381.99,383.24,1426235,386.386738
2020-09-24 00:00:00-04:00,383.25,384.49,375.095,378.76,1501494,379.425903
2020-09-25 00:00:00-04:00,377.45,388.4,376.45,386.7,1474744,383.587452
2020-09-28 00:00:00-04:00,390.0,396.61,389.65,390.51,1078082,392.084057
2020-09-29 00:00:00-04:00,389.61,393.15,387.51,388.74,1330026,389.355277
2020-09-30 00:00:00-04:00,389.47,389.76,380.51,383.28,1719533,384.425738
2020-10-01 00:00:00-04:00,384.0,390.0,379.0,380.89,1190736,382.325473
2020-10-02 00:00:00-04:00,375.99,383.4766,374.28,380.58,1295545,379.26405
2020-10-05 00:00:00-04:00,383.24,385.8891,378.86,383.96,909764,383.102561
2020-10-06 00:00:00-04:00,386.03,386.11,376.02,376.46,1046249,380.14217
2020-10-07 00:00:00-04:00,378.6,383.84,378.56,382.94,920351,381.797374
2020-10-08 00:00:00-04:00,383.9,389.19,382.2784,388.59,790663,387.347917
2020-10-09 00:00:00-04:00,388.41,390.1,385.29,385.93,747468,386.700624
2020-10-12 00:00:00-04:00,386.0,390.51,383.26,388.92,910630,388.678139
2020-10-13 00:00:00-04:00,386.14,390.56,385.12,388.95,1054670,388.481766
2020-10-14 00:00:00-04:00,387.14,395.46,387.14,390.72,1193842,392.036061
2020-10-15 00:00:00-04:00,387.31,388.87,383.22,386.12,862476,385.698923
2020-10-16 00:00:00-04:00,388.49,389.78,386.09,386.5,1185761,387.129996
2020-10-19 00:00:00-04:00,387.24,389.6,381.671,383.71,1342951,384.85618
2020-10-20 00:00:00-04:00,383.0,385.79,371.8,372.21,1867390,376.435808
2020-10-21 00:00:00-04:00,372.59,375.0,365.0,367.14,2112473,368.057721
2020-10-22 00:00:00-04:00,367.5,371.11,365.15,368.96,1325798,368.638985
2020-10-23 00:00:00-04:00,371.34,376.19,369.01,374.33,1273570,373.002264
2020-10-26 00:00:00-04:00,369.43,369.87,362.5016,368.55,1502729,366.633431
2020-10-27 00:00:00-04:00,367.09,367.98,360.805,362.43,1040435,363.120449
2020-10-28 00:00:00-04:00,356.87,360.0,350.45,350.86,1809179,354.190963
2020-10-29 00:00:00-04:00,350.0,356.225,348.29,352.44,1679555,351.79475
2020-10-30 00:00:00-04:00,350.64,353.73,345.65,350.13,1419016,348.830974
2020-11-02 00:00:00-05:00,356.12,359.91,350.72,352.42,1834646,353.848727
2020-11-03 00:00:00-05:00,357.13,366.2,356.21,363.44,1570560,363.520653
2020-11-04 00:00:00-05:00,371.07,381.46,369.51,372.16,2289416,376.069093
2020-11-05 00:00:00-05:00,374.55,376.5,363.77,364.7,1812265,368.132721
2020-11-06 00:00:00-05:00,363.3,363.73,357.95,361.27,1492721,360.640719
2020-11-09 00:00:00-05:00,379.6,381.52,363.73,363.95,2127751,368.193317
2020-11-10 00:00:00-05:00,365.0,373.435,363.94,371.28,1826863,370.288623
2020-11-11 00:00:00-05:00,372.87,373.33,365.68,369.28,1207995,368.816033
2020-11-12 00:00:00-05:00,367.5,370.57,365.51,367.89,924450,367.752457
2020-11-13 00:00:00-05:00,370.57,376.0,369.23,375.14,1024195,373.677834
2020-11-16 00:00:00-05:00,378.05,380.69,376.08,377.13,1434562,377.65138
2020-11-17 00:00:00-05:00,375.66,380.48,375.25,375.9,1601789,376.642704
2020-11-18 00:00:00-05:00,377.49,383.4699,376.24,377.56,1138242,379.116071
2020-11-19 00:00:00-05:00,375.0,377.75,372.17,376.46,1178981,375.261915
2020-11-20 00:00:00-05:00,375.97,377.2373,367.62,368.02,1236337,369.97388
2020-11-23 00:00:00-05:00,371.54,374.53,369.86,370.85,1079764,371.279083
2020-11-24 00:00:00-05:00,375.28,378.48,373.06,378.48,1066410,377.101217
2020-11-25 00:00:00-05:00,377.09,381.95,376.23,378.34,965775,378.80189
2020-11-27 00:00:00-05:00,378.81,378.81,373.45,374.34,657538,374.956058
2020-11-30 00:00:00-05:00,370.79,372.44,363.39,365.0,1875240,366.551547
2020-12-01 00:00:00-05:00,368.33,373.29,364.87,364.99,1431081,367.495367
2020-12-02 00:00:00-05:00,364.99,365.9899,360.01,361.36,2836566,361.747017
2020-12-03 00:00:00-05:00,362.12,369.5,360.96,362.03,1938163,363.950971
2020-12-04 00:00:00-05:00,363.12,367.73,362.11,366.61,1362274,366.160687
2020-12-07 00:00:00-05:00,366.9,366.9,360.54,362.13,1473913,361.974508
2020-12-08 00:00:00-05:00,360.99,363.17,358.835,359.23,2061823,360.110902
2020-12-09 00:00:00-05:00,359.85,362.59,356.945,361.35,1660799,359.679697
2020-12-10 00:00:00-05:00,359.52,364.215,355.195,355.39,1495012,357.133104
2020-12-11 00:00:00-05:00,354.55,363.12,354.19,361.71,1545034,359.974191
2020-12-14 00:00:00-05:00,363.5,365.62,357.44,357.66,1537437,360.073482
2020-12-15 00:00:00-05:00,358.73,359.89,355.445,357.57,1763823,357.699964
2020-12-16 00:00:00-05:00,357.25,357.899,353.65,354.57,2170384,355.178354
2020-12-17 00:00:00-05:00,355.93,357.66,351.88,352.6,1842078,353.758338
2020-12-18 00:00:00-05:00,352.04,356.79,350.01,356.03,6054369,355.142767
2020-12-21 00:00:00-05:00,353.16,353.94,346.6,349.35,2347757,349.939274
2020-12-22 00:00:00-05:00,349.55,350.62,347.385,347.92,1936669,348.716999
2020-12-23 00:00:00-05:00,349.95,354.995,349.4,351.6,1516103,352.635012
2020-12-24 00:00:00-05:00,352.83,354.0561,350.4,351.97,556637,351.89184
2020-12-28 00:00:00-05:00,353.11,357.82,351.71,354.18,1071091,354.069224
2020-12-29 00:00:00-05:00,356.0,357.35,351.8,353.9,1138161,354.455892
2020-12-30 00:00:00-05:00,353.0,356.61,353.0,354.16,944879,354.433668
2020-12-31 00:00:00-05:00,353.82,356.03,352.23,354.98,1507338,354.629991
2021-01-04 00:00:00-05:00,354.98,354.98,341.065,344.64,2065540,345.565485
2021-01-05 00:00:00-05:00,344.64,351.19,343.3,348.79,1643844,347.945303
2021-01-06 00:00:00-05:00,343.0,351.92,342.7826,348.03,2023364,346.683472
2021-01-07 00:00:00-05:00,344.36,347.8499,341.3398,342.55,2168816,343.158717
2021-01-08 00:00:00-05:00,341.88,343.47,335.01,336.1,3506779,337.172418
2021-01-11 00:00:00-05:00,335.0,339.0,333.32,337.68,3341595,337.169517
2021-01-12 00:00:00-05:00,336.52,343.37,335.63,341.85,3332113,340.299565
2021-01-13 00:00:00-05:00,341.41,347.2,339.165,345.49,1817691,344.132448
2021-01-14 00:00:00-05:00,348.0,354.79,346.85,347.44,2101208,350.803213
2021-01-15 00:00:00-05:00,347.1,350.5,344.278,347.27,2022767,347.274344
2021-01-19 00:00:00-05:00,350.74,350.97,341.48,341.5,2261523,343.771096
2021-01-20 00:00:00-05:00,342.54,343.78,339.215,341.67,1918056,341.868864
2021-01-21 00:00:00-05:00,341.67,343.61,338.96,339.67,1803054,339.884885
2021-01-22 00:00:00-05:00,338.74,341.84,337.21,339.88,1789167,339.781029
2021-01-25 00:00:00-05:00,339.36,346.89,337.9,343.51,2144296,343.266363
2021-01-26 00:00:00-05:00,339.0,343.98,330.69,330.69,3664581,334.291288
2021-01-27 00:00:00-05:00,332.28,335.73,329.674,332.51,2866922,332.724647
2021-01-28 00:00:00-05:00,332.14,334.68,327.1784,327.93,1969804,330.542864
2021-01-29 00:00:00-05:00,327.1,328.98,321.72,321.82,2305430,323.765854
2021-02-01 00:00:00-05:00,324.88,325.65,319.81,324.03,1719794,323.569024
2021-02-02 00:00:00-05:00,327.43,335.2,326.69,332.7,2178101,332.378523
2021-02-03 00:00:00-05:00,332.0,333.4,328.3,332.39,3307109,331.872839
2021-02-04 00:00:00-05:00,333.99,338.42,332.18,337.23,2498822,336.893218
2021-02-05 00:00:00-05:00,339.59,341.42,336.5,337.04,1520119,338.1286
2021-02-08 00:00:00-05:00,339.01,339.5,335.2,337.84,1662476,337.096866
2021-02-09 00:00:00-05:00,338.54,344.51,336.57,342.34,1776292,341.547664
2021-02-10 00:00:00-05:00,343.22,343.74,339.15,342.19,1796409,341.14094
2021-02-11 00:00:00-05:00,340.78,344.61,338.03,339.14,1265987,340.27422
2021-02-12 00:00:00-05:00,338.4,340.6445,336.56,337.73,1284422,337.787651
2021-02-16 00:00:00-05:00,339.25,340.0,333.8169,335.03,1793151,335.727442
2021-02-17 00:00:00-05:00,334.7,339.27,332.79,337.0,2147967,336.745301
2021-02-18 00:00:00-05:00,336.88,339.58,335.28,337.92,1363317,338.030832
2021-02-19 00:00:00-05:00,339.07,339.09,335.25,335.42,2197854,336.228461
2021-02-22 00:00:00-05:00,333.8,343.5599,333.21,340.47,1739009,339.604269
2021-02-23 00:00:00-05:00,345.13,347.47,338.33,346.23,2551454,344.136162
2021-02-24 00:00:00-05:00,347.28,350.3,344.61,346.53,2215309,347.669426
2021-02-25 00:00:00-05:00,345.8,349.1,340.67,341.69,1660006,344.138225
2021-02-26 00:00:00-05:00,338.0,338.76,330.0,330.25,2258593,332.94224
2021-03-01 00:00:00-05:00,333.78,337.72,332.82,333.47,1775267,335.222599
2021-03-02 00:00:00-05:00,333.27,340.01,332.67,338.59,2376958,337.352698
2021-03-03 00:00:00-05:00,339.61,346.3312,338.59,340.91,5087377,341.572859
2021-03-04 00:00:00-05:00,340.48,344.35,334.15,338.25,2309674,339.522437
2021-03-05 00:00:00-05:00,338.47,341.17,335.13,340.43,1546774,338.794106
2021-03-08 00:00:00-05:00,343.5,346.06,338.44,341.45,1746274,342.272363
2021-03-09 00:00:00-05:00,341.41,342.85,337.27,337.5,1624676,339.185782
2021-03-10 00:00:00-05:00,339.41,343.19,335.69,340.84,1857846,339.888559
2021-03-11 00:00:00-05:00,341.0,343.63,338.46,339.73,1836132,340.953666
2021-03-12 00:00:00-05:00,339.64,343.65,338.62,340.19,2388727,340.698704
2021-03-15 00:00:00-04:00,344.38,346.64,342.6,346.41,2202390,345.281097
2021-03-16 00:00:00-04:00,346.51,349.0,342.3,347.13,1845213,346.097888
2021-03-17 00:00:00-04:00,347.83,355.55,347.13,351.02,2196620,352.016655
2021-03-18 00:00:00-04:00,353.87,359.0,352.5428,358.45,2474847,357.494531
2021-03-19 00:00:00-04:00,359.43,359.43,350.1,355.07,8464066,354.723689
2021-03-22 00:00:00-04:00,352.0,358.37,352.0,357.66,2479378,356.408392
2021-03-23 00:00:00-04:00,357.11,359.245,352.6719,353.61,1675635,355.148232
2021-03-24 00:00:00-04:00,354.99,362.68,354.99,356.12,1676490,358.554121
2021-03-25 00:00:00-04:00,354.77,361.79,354.22,361.22,1708929,358.89787
2021-03-26 00:00:00-04:00,362.59,365.25,359.75,364.71,2187652,363.257294
2021-03-29 00:00:00-04:00,365.0,374.24,365.0,372.79,2406657,371.975068
2021-03-30 00:00:00-04:00,373.25,374.13,368.61,370.54,1767505,370.710997
2021-03-31 00:00:00-04:00,370.75,372.61,367.38,369.5,1555089,369.361804
2021-04-01 00:00:00-04:00,368.99,372.99,368.3439,371.02,1327291,370.85323
2021-04-05 00:00:00-04:00,372.06,380.4,372.06,378.75,1651387,377.99397
2021-04-06 00:00:00-04:00,376.51,380.104,376.315,378.97,1126458,378.736503
2021-04-07 00:00:00-04:00,378.74,380.4,376.07,380.19,1088232,379.382044
2021-04-08 00:00:00-04:00,379.6,387.42,378.31,386.02,2060049,384.925255
2021-04-09 00:00:00-04:00,386.88,390.26,383.6619,386.23,1608792,386.447668
2021-04-12 00:00:00-04:00,387.13,388.7056,384.288,387.85,1170903,387.287492
2021-04-13 00:00:00-04:00,386.56,388.2,384.3398,387.11,1232955,386.808062
2021-04-14 00:00:00-04:00,387.4,391.2407,387.0,388.67,1153650,389.152395
2021-04-15 00:00:00-04:00,388.67,392.0,387.7,390.63,1497773,390.648416
2021-04-16 00:00:00-04:00,392.82,394.335,389.8,391.81,1661879,392.051702
2021-04-19 00:00:00-04:00,392.0,392.0,391.73,391.73,158678,391.762204
2021-04-20 00:00:00-04:00,388.0,391.5,384.62,387.33,1458002,387.171923
2021-04-21 00:00:00-04:00,387.52,390.885,384.95,387.24,1455819,387.098613
2021-04-22 00:00:00-04:00,386.77,386.77,378.4,380.09,1893852,380.87066
2021-04-23 00:00:00-04:00,378.59,378.59,373.32,377.29,1427375,376.42963
2021-04-26 00:00:00-04:00,374.28,375.31,370.72,371.98,1666329,372.285652
